No.,APG Wave,Date,Time
638,1760,2024-10-08,17:26:07
639,1740,2024-10-08,17:26:07
640,1760,2024-10-08,17:26:07
641,1780,2024-10-08,17:26:07
642,1800,2024-10-08,17:26:07
643,1840,2024-10-08,17:26:07
644,1860,2024-10-08,17:26:07
645,1900,2024-10-08,17:26:07
646,1920,2024-10-08,17:26:07
647,1920,2024-10-08,17:26:07
648,1900,2024-10-08,17:26:07
649,1900,2024-10-08,17:26:07
650,1900,2024-10-08,17:26:07
651,1920,2024-10-08,17:26:07
652,1920,2024-10-08,17:26:07
653,1920,2024-10-08,17:26:07
654,1940,2024-10-08,17:26:07
655,1940,2024-10-08,17:26:07
656,1960,2024-10-08,17:26:07
657,1960,2024-10-08,17:26:07
658,1980,2024-10-08,17:26:07
659,1960,2024-10-08,17:26:07
660,1940,2024-10-08,17:26:07
661,1940,2024-10-08,17:26:07
662,1920,2024-10-08,17:26:07
663,1920,2024-10-08,17:26:07
664,1920,2024-10-08,17:26:07
665,1900,2024-10-08,17:26:07
666,1920,2024-10-08,17:26:07
667,1920,2024-10-08,17:26:07
668,1920,2024-10-08,17:26:07
669,1920,2024-10-08,17:26:07
670,1920,2024-10-08,17:26:07
671,1920,2024-10-08,17:26:07
672,1960,2024-10-08,17:26:07
673,2100,2024-10-08,17:26:07
674,2280,2024-10-08,17:26:07
675,2500,2024-10-08,17:26:07
676,2740,2024-10-08,17:26:07
677,2940,2024-10-08,17:26:07
678,3040,2024-10-08,17:26:07
679,2940,2024-10-08,17:26:07
680,2680,2024-10-08,17:26:08
681,2340,2024-10-08,17:26:08
682,1860,2024-10-08,17:26:08
683,1380,2024-10-08,17:26:08
684,960,2024-10-08,17:26:08
685,700,2024-10-08,17:26:08
686,620,2024-10-08,17:26:08
687,700,2024-10-08,17:26:08
688,880,2024-10-08,17:26:08
689,1060,2024-10-08,17:26:08
690,1280,2024-10-08,17:26:08
691,1500,2024-10-08,17:26:08
692,1680,2024-10-08,17:26:08
693,1820,2024-10-08,17:26:08
694,1920,2024-10-08,17:26:08
695,1980,2024-10-08,17:26:08
696,1980,2024-10-08,17:26:08
697,1980,2024-10-08,17:26:08
698,2020,2024-10-08,17:26:08
699,2060,2024-10-08,17:26:08
700,2120,2024-10-08,17:26:08
701,2180,2024-10-08,17:26:08
702,2240,2024-10-08,17:26:08
703,2260,2024-10-08,17:26:08
704,2200,2024-10-08,17:26:08
705,2140,2024-10-08,17:26:08
706,2040,2024-10-08,17:26:08
707,1960,2024-10-08,17:26:08
708,1860,2024-10-08,17:26:08
709,1780,2024-10-08,17:26:08
710,1720,2024-10-08,17:26:08
711,1720,2024-10-08,17:26:08
712,1720,2024-10-08,17:26:08
713,1720,2024-10-08,17:26:08
714,1740,2024-10-08,17:26:08
715,1800,2024-10-08,17:26:08
716,1820,2024-10-08,17:26:08
717,1860,2024-10-08,17:26:08
718,1880,2024-10-08,17:26:08
719,1880,2024-10-08,17:26:08
720,1900,2024-10-08,17:26:08
721,1900,2024-10-08,17:26:08
722,1920,2024-10-08,17:26:08
723,1940,2024-10-08,17:26:08
724,1920,2024-10-08,17:26:08
725,1940,2024-10-08,17:26:08
726,1940,2024-10-08,17:26:08
727,1920,2024-10-08,17:26:08
728,1900,2024-10-08,17:26:08
729,1920,2024-10-08,17:26:08
730,1920,2024-10-08,17:26:08
